,Convective Available Potential Energy,K index,Cross totals index,Vertical totals index,Lifted index,Showalter index,waktu,hujan,petir,hujan 6 jam
284,38.71,37.6,20.9,24.1,-0.25,-0.91,2016-05-22 00:00:00,,,
285,38.71,37.6,20.9,24.1,-0.25,-0.91,2016-05-22 12:00:00,,,
286,189.96,33.9,19.4,23.1,-1.11,0.67,2016-05-23 00:00:00,,,
287,189.96,33.9,19.4,23.1,-1.11,0.67,2016-05-23 12:00:00,,,
288,129.15,32.9,18.1,23.1,-0.8,1.9,2016-05-24 00:00:00,,,
289,129.15,32.9,18.1,23.1,-0.8,1.9,2016-05-24 12:00:00,,,
290,37.28,34.4,16.5,23.5,1.06,2.86,2016-05-25 00:00:00,,,
291,37.28,34.4,16.5,23.5,1.06,2.86,2016-05-25 12:00:00,,,
292,145.53,34.3,16.9,23.9,-0.25,2.38,2016-05-26 00:00:00,,,
293,145.53,34.3,16.9,23.9,-0.25,2.38,2016-05-26 12:00:00,,,
294,166.55,31.9,16.5,24.5,-0.51,2.67,2016-05-27 00:00:00,,,
295,166.55,31.9,16.5,24.5,-0.51,2.67,2016-05-27 12:00:00,,,
296,510.46,36.5,21.1,26.1,-3.31,-1.43,2016-05-28 00:00:00,,,
297,510.46,36.5,21.1,26.1,-3.31,-1.43,2016-05-28 12:00:00,,,
298,71.04,30.9,16.9,24.9,-0.44,2.42,2016-05-29 00:00:00,,,
299,71.04,30.9,16.9,24.9,-0.44,2.42,2016-05-29 12:00:00,,,
300,127.37,31.9,19.1,26.1,-2.51,0.41,2016-05-30 00:00:00,,,
301,127.37,31.9,19.1,26.1,-2.51,0.41,2016-05-30 12:00:00,,,
302,3.9,30.5,16.9,22.9,0.38,3.18,2016-05-31 00:00:00,,,
303,3.9,30.5,16.9,22.9,0.38,3.18,2016-05-31 12:00:00,,,
304,3.83,26.9,15.9,23.9,0.41,3.78,2016-06-01 00:00:00,0.0,0.0,0.0
305,3.83,26.9,15.9,23.9,0.41,3.78,2016-06-01 12:00:00,0.0,0.0,0.0
306,4.51,12.5,16.1,23.1,1.55,3.56,2016-06-02 00:00:00,0.0,0.0,0.0
307,4.51,12.5,16.1,23.1,1.55,3.56,2016-06-02 12:00:00,0.0,0.0,0.0
308,49.97,23.3,17.9,24.9,-1.14,1.76,2016-06-03 00:00:00,0.0,0.0,0.0
309,49.97,23.3,17.9,24.9,-1.14,1.76,2016-06-03 12:00:00,0.0,0.0,0.0
310,62.66,32.9,20.3,23.9,-1.07,-0.06,2016-06-04 00:00:00,1.0,1.0,0.0
311,62.66,32.9,20.3,23.9,-1.07,-0.06,2016-06-04 12:00:00,0.0,0.0,0.0
312,436.72,31.7,20.5,22.1,-1.51,0.42,2016-06-05 00:00:00,1.0,1.0,1.0
313,436.72,31.7,20.5,22.1,-1.51,0.42,2016-06-05 12:00:00,1.0,0.0,0.0
314,398.56,29.4,19.8,24.7,-2.65,0.38,2016-06-06 00:00:00,1.0,1.0,0.0
315,398.56,29.4,19.8,24.7,-2.65,0.38,2016-06-06 12:00:00,0.0,0.0,0.0
316,0.0,23.1,17.5,23.5,0.33,2.58,2016-06-07 00:00:00,0.0,0.0,0.0
317,0.0,23.1,17.5,23.5,0.33,2.58,2016-06-07 12:00:00,0.0,0.0,0.0
318,75.26,8.7,13.9,23.9,-0.51,5.5,2016-06-08 00:00:00,0.0,0.0,0.0
319,75.26,8.7,13.9,23.9,-0.51,5.5,2016-06-08 12:00:00,0.0,0.0,0.0
320,0.0,8.7,11.3,24.3,3.31,7.19,2016-06-09 00:00:00,0.0,0.0,0.0
321,0.0,8.7,11.3,24.3,3.31,7.19,2016-06-09 12:00:00,0.0,0.0,0.0
322,19.14,8.8,19.8,22.9,-0.06,0.73,2016-06-10 00:00:00,1.0,0.0,0.0
323,19.14,8.8,19.8,22.9,-0.06,0.73,2016-06-10 12:00:00,0.0,0.0,0.0
324,19.81,23.9,17.3,23.3,0.31,2.78,2016-06-11 00:00:00,0.0,0.0,0.0
325,19.81,23.9,17.3,23.3,0.31,2.78,2016-06-11 12:00:00,0.0,0.0,0.0
326,178.84,32.7,19.9,24.7,-1.53,0.2,2016-06-12 00:00:00,0.0,0.0,0.0
327,178.84,32.7,19.9,24.7,-1.53,0.2,2016-06-12 12:00:00,1.0,0.0,0.0
328,120.25,30.5,21.1,23.1,-1.01,-0.28,2016-06-13 00:00:00,0.0,0.0,0.0
329,120.25,30.5,21.1,23.1,-1.01,-0.28,2016-06-13 12:00:00,0.0,0.0,0.0
330,154.39,30.5,17.5,24.5,-1.12,2.32,2016-06-14 00:00:00,1.0,1.0,0.0
331,154.39,30.5,17.5,24.5,-1.12,2.32,2016-06-14 12:00:00,1.0,0.0,0.0
332,612.65,29.9,18.3,22.1,-0.74,1.94,2016-06-15 00:00:00,1.0,0.0,0.0
333,612.65,29.9,18.3,22.1,-0.74,1.94,2016-06-15 12:00:00,0.0,0.0,0.0
334,460.65,29.6,19.0,23.9,-2.43,1.18,2016-06-16 00:00:00,1.0,0.0,0.0
335,460.65,29.6,19.0,23.9,-2.43,1.18,2016-06-16 12:00:00,1.0,0.0,0.0
336,122.69,34.8,17.5,25.5,-1.27,1.82,2016-06-17 00:00:00,1.0,0.0,0.0
337,122.69,34.8,17.5,25.5,-1.27,1.82,2016-06-17 12:00:00,0.0,0.0,0.0
338,561.69,30.8,18.6,22.5,-1.87,1.81,2016-06-18 00:00:00,,,
339,561.69,30.8,18.6,22.5,-1.87,1.81,2016-06-18 12:00:00,,,
340,4.87,17.3,19.3,23.3,0.79,0.75,2016-06-19 00:00:00,,,
341,4.87,17.3,19.3,23.3,0.79,0.75,2016-06-19 12:00:00,,,
342,85.68,23.5,11.9,23.9,-0.34,7.09,2016-06-20 00:00:00,,,
343,85.68,23.5,11.9,23.9,-0.34,7.09,2016-06-20 12:00:00,,,
344,175.94,17.7,16.9,23.9,-1.67,3.38,2016-06-21 00:00:00,,,
345,175.94,17.7,16.9,23.9,-1.67,3.38,2016-06-21 12:00:00,,,
346,103.86,18.4,19.4,24.1,-1.25,1.04,2016-06-22 00:00:00,,,
347,103.86,18.4,19.4,24.1,-1.25,1.04,2016-06-22 12:00:00,,,
348,0.0,29.5,17.1,24.1,0.1,2.95,2016-06-23 00:00:00,,,
349,0.0,29.5,17.1,24.1,0.1,2.95,2016-06-23 12:00:00,,,
350,21.89,32.8,17.3,23.3,0.89,2.78,2016-06-24 00:00:00,,,
351,21.89,32.8,17.3,23.3,0.89,2.78,2016-06-24 12:00:00,,,
352,376.29,38.3,20.6,23.9,-2.05,-0.08,2016-06-25 00:00:00,,,
353,376.29,38.3,20.6,23.9,-2.05,-0.08,2016-06-25 12:00:00,,,
354,82.62,32.8,19.8,23.5,-1.14,0.7,2016-06-26 00:00:00,,,
355,82.62,32.8,19.8,23.5,-1.14,0.7,2016-06-26 12:00:00,,,
356,183.79,35.2,19.5,25.5,-1.65,0.18,2016-06-27 00:00:00,,,
357,183.79,35.2,19.5,25.5,-1.65,0.18,2016-06-27 12:00:00,,,
358,66.87,33.3,18.3,24.3,-0.77,1.62,2016-06-28 00:00:00,,,
359,66.87,33.3,18.3,24.3,-0.77,1.62,2016-06-28 12:00:00,,,
360,0.0,32.2,15.1,25.1,3.73,4.04,2016-06-29 00:00:00,,,
361,0.0,32.2,15.1,25.1,3.73,4.04,2016-06-29 12:00:00,,,
362,77.24,32.5,14.1,27.1,-0.46,3.89,2016-06-30 00:00:00,,,
363,77.24,32.5,14.1,27.1,-0.46,3.89,2016-06-30 12:00:00,,,
364,168.78,22.3,15.9,25.9,-1.58,3.3,2016-07-01 00:00:00,0.0,0.0,0.0
365,168.78,22.3,15.9,25.9,-1.58,3.3,2016-07-01 12:00:00,1.0,0.0,0.0
366,179.9,33.5,19.5,24.1,-1.12,0.95,2016-07-02 00:00:00,0.0,0.0,0.0
367,179.9,33.5,19.5,24.1,-1.12,0.95,2016-07-02 12:00:00,0.0,0.0,0.0
368,0.0,11.3,16.5,23.5,1.67,3.39,2016-07-03 00:00:00,0.0,0.0,0.0
369,0.0,11.3,16.5,23.5,1.67,3.39,2016-07-03 12:00:00,0.0,0.0,0.0
370,1.92,18.5,17.5,22.5,2.45,2.92,2016-07-04 00:00:00,0.0,0.0,0.0
371,1.92,18.5,17.5,22.5,2.45,2.92,2016-07-04 12:00:00,0.0,0.0,0.0
372,0.0,16.3,15.5,23.5,2.35,4.26,2016-07-05 00:00:00,0.0,0.0,0.0
373,0.0,16.3,15.5,23.5,2.35,4.26,2016-07-05 12:00:00,0.0,0.0,0.0
374,0.0,14.5,17.1,24.1,1.75,2.95,2016-07-06 00:00:00,0.0,0.0,0.0
375,0.0,14.5,17.1,24.1,1.75,2.95,2016-07-06 12:00:00,0.0,0.0,0.0
376,0.0,18.6,16.8,21.7,2.61,4.14,2016-07-07 00:00:00,0.0,0.0,0.0
377,0.0,18.6,16.8,21.7,2.61,4.14,2016-07-07 12:00:00,0.0,0.0,0.0
378,61.37,29.2,20.0,23.1,-1.0,0.89,2016-07-08 00:00:00,1.0,0.0,0.0
379,61.37,29.2,20.0,23.1,-1.0,0.89,2016-07-08 12:00:00,0.0,0.0,0.0
380,339.48,31.9,19.5,24.3,-1.72,0.77,2016-07-09 00:00:00,1.0,1.0,0.0
381,339.48,31.9,19.5,24.3,-1.72,0.77,2016-07-09 12:00:00,0.0,0.0,0.0
382,55.37,30.1,18.9,24.9,-0.56,0.94,2016-07-10 00:00:00,0.0,0.0,0.0
383,55.37,30.1,18.9,24.9,-0.56,0.94,2016-07-10 12:00:00,0.0,0.0,0.0
384,59.89,28.1,18.5,23.5,0.03,1.67,2016-07-11 00:00:00,1.0,1.0,0.0
385,59.89,28.1,18.5,23.5,0.03,1.67,2016-07-11 12:00:00,0.0,0.0,0.0
386,302.78,35.9,20.9,25.5,-2.63,-0.79,2016-07-12 00:00:00,0.0,0.0,0.0
387,302.78,35.9,20.9,25.5,-2.63,-0.79,2016-07-12 12:00:00,0.0,0.0,0.0
388,111.42,25.3,13.9,23.9,0.08,5.3,2016-07-13 00:00:00,1.0,1.0,0.0
389,111.42,25.3,13.9,23.9,0.08,5.3,2016-07-13 12:00:00,0.0,0.0,0.0
390,0.0,24.5,14.1,25.1,2.41,4.89,2016-07-14 00:00:00,0.0,0.0,0.0
391,0.0,24.5,14.1,25.1,2.41,4.89,2016-07-14 12:00:00,0.0,0.0,0.0
392,66.2,33.8,20.0,23.9,-0.5,0.32,2016-07-15 00:00:00,1.0,0.0,0.0
393,66.2,33.8,20.0,23.9,-0.5,0.32,2016-07-15 12:00:00,1.0,0.0,0.0
394,378.39,35.6,21.1,22.1,-1.31,-0.18,2016-07-16 00:00:00,1.0,0.0,0.0
395,378.39,35.6,21.1,22.1,-1.31,-0.18,2016-07-16 12:00:00,0.0,0.0,0.0
396,24.5,34.8,19.5,23.1,0.24,0.83,2016-07-17 00:00:00,,,
397,24.5,34.8,19.5,23.1,0.24,0.83,2016-07-17 12:00:00,,,
398,209.17,35.9,22.1,23.9,-1.95,-1.37,2016-07-18 00:00:00,,,
399,209.17,35.9,22.1,23.9,-1.95,-1.37,2016-07-18 12:00:00,,,
400,0.0,33.6,19.0,23.1,0.88,1.57,2016-07-19 00:00:00,,,
401,0.0,33.6,19.0,23.1,0.88,1.57,2016-07-19 12:00:00,,,
402,285.64,35.0,19.8,23.1,-1.16,0.72,2016-07-20 00:00:00,,,
403,285.64,35.0,19.8,23.1,-1.16,0.72,2016-07-20 12:00:00,,,
404,107.44,24.9,19.5,23.3,-1.32,1.26,2016-07-21 00:00:00,,,
405,107.44,24.9,19.5,23.3,-1.32,1.26,2016-07-21 12:00:00,,,
406,5.2,20.3,17.1,23.1,-0.08,3.56,2016-07-22 00:00:00,,,
407,5.2,20.3,17.1,23.1,-0.08,3.56,2016-07-22 12:00:00,,,
408,9.54,27.3,17.1,23.1,0.26,3.56,2016-07-23 00:00:00,,,
409,9.54,27.3,17.1,23.1,0.26,3.56,2016-07-23 12:00:00,,,
410,0.0,21.7,10.1,25.1,2.44,7.95,2016-07-24 00:00:00,,,
411,0.0,21.7,10.1,25.1,2.44,7.95,2016-07-24 12:00:00,,,
412,0.85,25.1,17.7,23.7,0.82,2.46,2016-07-25 00:00:00,,,
413,0.85,25.1,17.7,23.7,0.82,2.46,2016-07-25 12:00:00,,,
414,0.0,24.5,11.5,22.5,3.65,8.0,2016-07-26 00:00:00,,,
415,0.0,24.5,11.5,22.5,3.65,8.0,2016-07-26 12:00:00,,,
416,0.0,19.5,10.3,23.3,4.87,8.52,2016-07-27 00:00:00,,,
417,0.0,19.5,10.3,23.3,4.87,8.52,2016-07-27 12:00:00,,,
418,0.0,31.7,18.6,23.3,1.14,1.93,2016-07-28 00:00:00,,,
419,0.0,31.7,18.6,23.3,1.14,1.93,2016-07-28 12:00:00,,,
420,7.76,28.5,14.3,22.3,2.58,5.46,2016-07-29 00:00:00,,,
421,7.76,28.5,14.3,22.3,2.58,5.46,2016-07-29 12:00:00,,,
422,0.0,21.3,13.9,24.9,1.69,5.09,2016-07-30 00:00:00,,,
423,0.0,21.3,13.9,24.9,1.69,5.09,2016-07-30 12:00:00,,,
424,1.04,17.1,16.5,23.5,0.81,3.86,2016-07-31 00:00:00,,,
425,1.04,17.1,16.5,23.5,0.81,3.86,2016-07-31 12:00:00,,,
426,0.0,27.3,16.3,23.3,1.81,3.91,2016-08-01 00:00:00,0.0,0.0,0.0
427,0.0,27.3,16.3,23.3,1.81,3.91,2016-08-01 12:00:00,0.0,0.0,0.0
428,60.61,32.4,18.1,23.1,0.24,2.32,2016-08-02 00:00:00,0.0,0.0,0.0
429,60.61,32.4,18.1,23.1,0.24,2.32,2016-08-02 12:00:00,0.0,0.0,0.0
430,27.57,31.7,18.5,23.3,0.37,1.85,2016-08-03 00:00:00,0.0,0.0,0.0
431,27.57,31.7,18.5,23.3,0.37,1.85,2016-08-03 12:00:00,0.0,0.0,0.0
432,0.0,25.9,10.9,25.9,1.35,6.82,2016-08-04 00:00:00,0.0,0.0,0.0
433,0.0,25.9,10.9,25.9,1.35,6.82,2016-08-04 12:00:00,0.0,0.0,0.0
434,83.83,31.3,17.3,24.3,0.18,2.52,2016-08-05 00:00:00,0.0,0.0,0.0
435,83.83,31.3,17.3,24.3,0.18,2.52,2016-08-05 12:00:00,0.0,0.0,0.0
436,108.66,28.1,15.1,24.1,0.32,4.42,2016-08-06 00:00:00,0.0,0.0,0.0
437,108.66,28.1,15.1,24.1,0.32,4.42,2016-08-06 12:00:00,0.0,0.0,0.0
438,59.59,23.9,14.9,23.9,1.35,4.62,2016-08-07 00:00:00,0.0,0.0,0.0
439,59.59,23.9,14.9,23.9,1.35,4.62,2016-08-07 12:00:00,0.0,0.0,0.0
440,13.24,10.5,1.3,24.3,2.81,12.92,2016-08-08 00:00:00,0.0,0.0,0.0
441,13.24,10.5,1.3,24.3,2.81,12.92,2016-08-08 12:00:00,0.0,0.0,0.0
442,0.0,12.5,3.3,25.3,6.88,11.44,2016-08-09 00:00:00,0.0,0.0,0.0
443,0.0,12.5,3.3,25.3,6.88,11.44,2016-08-09 12:00:00,0.0,0.0,0.0
444,0.0,-1.1,18.3,23.3,2.23,2.29,2016-08-10 00:00:00,0.0,0.0,0.0
445,0.0,-1.1,18.3,23.3,2.23,2.29,2016-08-10 12:00:00,0.0,0.0,0.0
446,178.09,23.3,19.1,24.1,-0.42,1.24,2016-08-11 00:00:00,0.0,0.0,0.0
447,178.09,23.3,19.1,24.1,-0.42,1.24,2016-08-11 12:00:00,0.0,0.0,0.0
448,0.0,22.7,16.5,25.5,1.63,2.95,2016-08-12 00:00:00,0.0,0.0,0.0
449,0.0,22.7,16.5,25.5,1.63,2.95,2016-08-12 12:00:00,0.0,0.0,0.0
450,0.0,28.9,18.1,23.1,1.84,2.41,2016-08-13 00:00:00,0.0,0.0,0.0
451,0.0,28.9,18.1,23.1,1.84,2.41,2016-08-13 12:00:00,0.0,0.0,0.0
452,0.0,27.9,17.1,23.1,2.52,2.9,2016-08-14 00:00:00,0.0,0.0,0.0
453,0.0,27.9,17.1,23.1,2.52,2.9,2016-08-14 12:00:00,0.0,0.0,0.0
454,16.74,24.5,12.9,23.9,2.82,6.03,2016-08-15 00:00:00,0.0,0.0,0.0
455,16.74,24.5,12.9,23.9,2.82,6.03,2016-08-15 12:00:00,0.0,0.0,0.0
456,251.75,33.1,18.7,24.7,-0.77,1.06,2016-08-16 00:00:00,0.0,0.0,0.0
457,251.75,33.1,18.7,24.7,-0.77,1.06,2016-08-16 12:00:00,0.0,0.0,0.0
458,55.31,28.1,17.9,26.9,-0.14,1.55,2016-08-17 00:00:00,0.0,0.0,0.0
459,55.31,28.1,17.9,26.9,-0.14,1.55,2016-08-17 12:00:00,,,
460,0.0,17.5,14.9,23.9,3.29,4.77,2016-08-18 00:00:00,,,
461,0.0,17.5,14.9,23.9,3.29,4.77,2016-08-18 12:00:00,,,
462,0.0,13.5,9.3,22.3,9.44,9.52,2016-08-19 00:00:00,,,
463,0.0,13.5,9.3,22.3,9.44,9.52,2016-08-19 12:00:00,,,
464,0.0,15.5,13.7,22.7,10.68,6.25,2016-08-20 00:00:00,,,
465,0.0,15.5,13.7,22.7,10.68,6.25,2016-08-20 12:00:00,,,
466,0.0,28.2,17.6,22.3,2.86,3.02,2016-08-21 00:00:00,,,
467,0.0,28.2,17.6,22.3,2.86,3.02,2016-08-21 12:00:00,,,
468,10.84,25.5,12.7,22.7,0.36,7.04,2016-08-22 00:00:00,,,
469,10.84,25.5,12.7,22.7,0.36,7.04,2016-08-22 12:00:00,,,
470,,,,,,,2016-08-23 00:00:00,,,
471,,,,,,,2016-08-23 12:00:00,,,
472,15.53,32.7,17.1,23.1,0.73,3.06,2016-08-24 00:00:00,,,
473,15.53,32.7,17.1,23.1,0.73,3.06,2016-08-24 12:00:00,,,
474,23.22,33.3,18.7,23.7,-0.85,1.55,2016-08-25 00:00:00,,,
475,23.22,33.3,18.7,23.7,-0.85,1.55,2016-08-25 12:00:00,,,
476,329.97,36.1,19.8,23.5,-1.64,0.79,2016-08-26 00:00:00,,,
477,329.97,36.1,19.8,23.5,-1.64,0.79,2016-08-26 12:00:00,,,
478,108.29,,,,,,2016-08-27 00:00:00,,,
479,108.29,,,,,,2016-08-27 12:00:00,,,
480,0.0,22.7,15.7,24.7,-30.63,5.24,2016-08-28 00:00:00,,,
481,0.0,22.7,15.7,24.7,-30.63,5.24,2016-08-28 12:00:00,,,
482,103.79,26.9,16.9,23.9,0.15,2.92,2016-08-29 00:00:00,,,
483,103.79,26.9,16.9,23.9,0.15,2.92,2016-08-29 12:00:00,,,
484,92.16,28.3,16.9,22.9,0.74,3.26,2016-08-30 00:00:00,,,
485,92.16,28.3,16.9,22.9,0.74,3.26,2016-08-30 12:00:00,,,
486,1.93,21.3,14.3,22.3,2.71,5.76,2016-08-31 00:00:00,,,
487,1.93,21.3,14.3,22.3,2.71,5.76,2016-08-31 12:00:00,,,
488,299.16,29.3,16.7,23.7,-0.91,3.27,2016-09-01 00:00:00,0.0,0.0,0.0
489,299.16,29.3,16.7,23.7,-0.91,3.27,2016-09-01 12:00:00,0.0,0.0,0.0
490,11.88,16.3,13.5,24.5,0.08,5.68,2016-09-02 00:00:00,0.0,0.0,0.0
491,11.88,16.3,13.5,24.5,0.08,5.68,2016-09-02 12:00:00,0.0,0.0,0.0
492,0.0,19.7,12.9,22.9,4.09,6.5,2016-09-03 00:00:00,0.0,0.0,0.0
493,0.0,19.7,12.9,22.9,4.09,6.5,2016-09-03 12:00:00,0.0,0.0,0.0
494,15.21,21.5,15.1,26.1,-0.6,3.89,2016-09-04 00:00:00,0.0,0.0,0.0
495,15.21,21.5,15.1,26.1,-0.6,3.89,2016-09-04 12:00:00,0.0,0.0,0.0
496,1.14,23.5,15.9,24.9,-0.08,3.77,2016-09-05 00:00:00,0.0,0.0,0.0
497,1.14,23.5,15.9,24.9,-0.08,3.77,2016-09-05 12:00:00,0.0,0.0,0.0
498,0.0,25.7,15.1,24.1,2.66,4.57,2016-09-06 00:00:00,0.0,0.0,0.0
499,0.0,25.7,15.1,24.1,2.66,4.57,2016-09-06 12:00:00,0.0,0.0,0.0
500,10.9,22.1,17.1,24.1,-0.15,3.11,2016-09-07 00:00:00,0.0,0.0,0.0
501,10.9,22.1,17.1,24.1,-0.15,3.11,2016-09-07 12:00:00,0.0,0.0,0.0
502,0.0,23.9,15.3,23.3,-0.02,4.91,2016-09-08 00:00:00,0.0,0.0,0.0
503,0.0,23.9,15.3,23.3,-0.02,4.91,2016-09-08 12:00:00,0.0,0.0,0.0
504,0.0,22.9,16.1,25.1,0.5,3.5,2016-09-09 00:00:00,0.0,0.0,0.0
505,0.0,22.9,16.1,25.1,0.5,3.5,2016-09-09 12:00:00,0.0,0.0,0.0
506,2.06,19.5,12.9,21.9,0.88,7.48,2016-09-10 00:00:00,0.0,0.0,0.0
507,2.06,19.5,12.9,21.9,0.88,7.48,2016-09-10 12:00:00,0.0,0.0,0.0
508,0.0,14.9,9.1,23.1,2.15,9.5,2016-09-11 00:00:00,0.0,0.0,0.0
509,0.0,14.9,9.1,23.1,2.15,9.5,2016-09-11 12:00:00,0.0,0.0,0.0
510,0.0,20.3,15.5,22.5,3.81,4.78,2016-09-12 00:00:00,0.0,0.0,0.0
511,0.0,20.3,15.5,22.5,3.81,4.78,2016-09-12 12:00:00,0.0,0.0,0.0
512,0.0,15.3,16.7,22.7,2.02,3.79,2016-09-13 00:00:00,1.0,0.0,0.0
513,0.0,15.3,16.7,22.7,2.02,3.79,2016-09-13 12:00:00,0.0,0.0,0.0
514,148.44,28.3,18.3,24.3,-0.62,1.62,2016-09-14 00:00:00,0.0,0.0,0.0
515,148.44,28.3,18.3,24.3,-0.62,1.62,2016-09-14 12:00:00,0.0,0.0,0.0
516,380.77,29.5,17.7,23.7,-0.85,2.3,2016-09-15 00:00:00,1.0,0.0,0.0
517,380.77,29.5,17.7,23.7,-0.85,2.3,2016-09-15 12:00:00,0.0,0.0,0.0
518,603.52,28.7,15.9,23.9,-1.16,3.86,2016-09-16 00:00:00,1.0,1.0,0.0
519,603.52,28.7,15.9,23.9,-1.16,3.86,2016-09-16 12:00:00,0.0,0.0,0.0
520,0.0,33.1,17.7,24.7,1.14,1.89,2016-09-17 00:00:00,1.0,1.0,0.0
521,0.0,33.1,17.7,24.7,1.14,1.89,2016-09-17 12:00:00,0.0,0.0,0.0
522,87.13,20.7,15.7,24.7,-1.41,3.82,2016-09-18 00:00:00,0.0,0.0,0.0
523,87.13,20.7,15.7,24.7,-1.41,3.82,2016-09-18 12:00:00,,,
524,29.12,25.5,16.1,25.1,0.45,3.28,2016-09-19 00:00:00,,,
525,29.12,25.5,16.1,25.1,0.45,3.28,2016-09-19 12:00:00,,,
526,8.13,31.7,18.5,23.5,0.12,1.84,2016-09-20 00:00:00,,,
527,8.13,31.7,18.5,23.5,0.12,1.84,2016-09-20 12:00:00,,,
528,57.52,30.9,16.3,24.3,0.13,3.16,2016-09-21 00:00:00,,,
529,57.52,30.9,16.3,24.3,0.13,3.16,2016-09-21 12:00:00,,,
530,186.17,27.8,18.4,23.1,-0.74,1.87,2016-09-22 00:00:00,,,
531,186.17,27.8,18.4,23.1,-0.74,1.87,2016-09-22 12:00:00,,,
532,183.64,34.8,20.3,22.7,-1.22,0.61,2016-09-23 00:00:00,,,
533,183.64,34.8,20.3,22.7,-1.22,0.61,2016-09-23 12:00:00,,,
534,160.76,36.3,20.3,22.5,-0.87,0.43,2016-09-24 00:00:00,,,
535,160.76,36.3,20.3,22.5,-0.87,0.43,2016-09-24 12:00:00,,,
536,532.4,35.3,17.5,24.5,-2.18,2.47,2016-09-25 00:00:00,,,
537,532.4,35.3,17.5,24.5,-2.18,2.47,2016-09-25 12:00:00,,,
538,430.28,32.1,18.7,24.7,-2.04,1.06,2016-09-26 00:00:00,,,
539,430.28,32.1,18.7,24.7,-2.04,1.06,2016-09-26 12:00:00,,,
540,609.51,23.9,15.7,21.7,-0.69,4.55,2016-09-27 00:00:00,,,
541,609.51,23.9,15.7,21.7,-0.69,4.55,2016-09-27 12:00:00,,,
542,0.71,35.2,19.9,22.9,0.7,0.45,2016-09-28 00:00:00,,,
543,0.71,35.2,19.9,22.9,0.7,0.45,2016-09-28 12:00:00,,,
544,329.27,32.8,20.2,24.1,-1.8,0.03,2016-09-29 00:00:00,,,
545,329.27,32.8,20.2,24.1,-1.8,0.03,2016-09-29 12:00:00,,,
546,766.62,33.8,20.6,23.3,-2.23,-0.15,2016-09-30 00:00:00,,,
547,766.62,33.8,20.6,23.3,-2.23,-0.15,2016-09-30 12:00:00,,,
548,76.7,34.7,18.1,23.1,0.48,1.98,2016-10-01 00:00:00,1.0,1.0,0.0
549,76.7,34.7,18.1,23.1,0.48,1.98,2016-10-01 12:00:00,0.0,0.0,0.0
550,17.25,32.3,18.5,24.5,-0.36,1.5,2016-10-02 00:00:00,1.0,1.0,0.0
551,17.25,32.3,18.5,24.5,-0.36,1.5,2016-10-02 12:00:00,1.0,0.0,0.0
552,376.55,22.3,17.5,22.5,-0.95,3.01,2016-10-03 00:00:00,1.0,0.0,0.0
553,376.55,22.3,17.5,22.5,-0.95,3.01,2016-10-03 12:00:00,0.0,0.0,0.0
554,1782.21,33.24,21.44,24.47,-3.6,-1.5,2016-10-04 00:00:00,0.0,0.0,0.0
555,1782.21,33.24,21.44,24.47,-3.6,-1.5,2016-10-04 12:00:00,0.0,0.0,0.0
556,,,,,,,2016-10-05 00:00:00,1.0,0.0,0.0
557,,,,,,,2016-10-05 12:00:00,0.0,0.0,0.0
558,0.0,26.1,16.7,22.7,1.42,3.46,2016-10-06 00:00:00,0.0,0.0,0.0
559,0.0,26.1,16.7,22.7,1.42,3.46,2016-10-06 12:00:00,0.0,0.0,0.0
560,219.73,36.0,21.2,23.3,-2.01,-0.38,2016-10-07 00:00:00,1.0,0.0,0.0
561,219.73,36.0,21.2,23.3,-2.01,-0.38,2016-10-07 12:00:00,0.0,0.0,0.0
562,978.09,35.3,22.0,22.7,-3.61,-0.99,2016-10-08 00:00:00,1.0,1.0,0.0
563,978.09,35.3,22.0,22.7,-3.61,-0.99,2016-10-08 12:00:00,1.0,0.0,0.0
564,99.02,37.3,21.0,23.3,-0.9,-0.27,2016-10-09 00:00:00,1.0,0.0,0.0
565,99.02,37.3,21.0,23.3,-0.9,-0.27,2016-10-09 12:00:00,1.0,1.0,1.0
566,0.0,34.3,18.9,23.9,0.86,1.35,2016-10-10 00:00:00,0.0,0.0,0.0
567,0.0,34.3,18.9,23.9,0.86,1.35,2016-10-10 12:00:00,0.0,0.0,0.0
568,248.7,26.2,9.7,23.7,-0.32,8.44,2016-10-11 00:00:00,0.0,0.0,0.0
569,248.7,26.2,9.7,23.7,-0.32,8.44,2016-10-11 12:00:00,0.0,0.0,0.0
570,2.66,29.2,14.1,24.1,1.46,4.97,2016-10-12 00:00:00,1.0,1.0,0.0
571,2.66,29.2,14.1,24.1,1.46,4.97,2016-10-12 12:00:00,0.0,0.0,0.0
572,144.03,29.2,14.5,23.5,-0.13,4.95,2016-10-13 00:00:00,1.0,0.0,0.0
573,144.03,29.2,14.5,23.5,-0.13,4.95,2016-10-13 12:00:00,0.0,0.0,0.0
574,30.55,22.5,12.3,24.3,-0.23,6.51,2016-10-14 00:00:00,0.0,0.0,0.0
575,30.55,22.5,12.3,24.3,-0.23,6.51,2016-10-14 12:00:00,0.0,0.0,0.0
576,0.0,22.7,12.7,23.7,0.89,6.42,2016-10-15 00:00:00,0.0,0.0,0.0
577,0.0,22.7,12.7,23.7,0.89,6.42,2016-10-15 12:00:00,0.0,0.0,0.0
